origin_place_id,origin_place_name,destination_place_id,destination_place_name,media_hora
2209,"Americana, SP",2957,"Formosa do Oeste, PR",9999.0000
2209,"Americana, SP",2963,"Foz Do Iguacu, PR",15.3333
2209,"Americana, SP",3013,"Goioere, PR",9999.0000
2209,"Americana, SP",3198,"Jaciara, MT",9999.0000
2209,"Americana, SP",3202,"Jacutinga, MG",2.0000
2209,"Americana, SP",3209,"Janiopolis, PR",9999.0000
2209,"Americana, SP",3226,"Jesuitas, PR",9999.0000
2209,"Americana, SP",3319,"Londrina, PR",8.0000
2209,"Americana, SP",3381,"Maringa, PR",9999.0000
2209,"Americana, SP",3405,"Medianeira, PR",14.6667
2209,"Americana, SP",3490,"Nova Alvorada, MS",9999.0000
2209,"Americana, SP",3533,"Ourinhos, SP",5.0000
2209,"Americana, SP",3535,"Ouro Fino, MG",3.0000
2209,"Americana, SP",3740,"Pouso Alegre, MG",4.0000
2209,"Americana, SP",3757,"Presidente Prudente, SP",9999.0000
2209,"Americana, SP",3855,"Rondonopolis, MT",9999.0000
2209,"Americana, SP",3912,"Santa Rita do Sapucai, MG",9999.0000
2209,"Americana, SP",4128,"Tiete, SP",9999.0000
2209,"Americana, SP",4136,"Toledo, PR",9999.0000
2209,"Americana, SP",4187,"Ubirata, PR",12.0000
2209,"Americana, SP",4194,"Umuarama, PR",9999.0000
2210,"Amontada, CE",2499,"Camocim, CE",9999.0000
2210,"Amontada, CE",2961,"Fortaleza, CE",9999.0000
2210,"Amontada, CE",3021,"Granja, CE",9999.0000
2210,"Amontada, CE",3162,"Itapipoca, CE",0.0000
2210,"Amontada, CE",3368,"Marco, CE",9999.0000
2210,"Amontada, CE",3451,"Morrinhos, GO",9999.0000
2210,"Amontada, CE",3474,"Nascente, CE",0.0000
2210,"Amontada, CE",3595,"Patriarca, CE",1.0000
2210,"Amontada, CE",3882,"Santana do Acarau, CE",1.0000
2210,"Amontada, CE",4000,"Sao L Curu, CE",9999.0000
2210,"Amontada, CE",4032,"Sapo, CE",9999.0000
2210,"Amontada, CE",4064,"Sobral, CE",1.0000
2210,"Amontada, CE",4094,"Taboca, CE",0.0000
2210,"Amontada, CE",4193,"Umirim, CE",9999.0000
2211,"Anage, BA",2246,"Aracatu, BA",9999.0000
2211,"Anage, BA",2444,"Brumado, BA",9999.0000
2211,"Anage, BA",2448,"Buerarema, BA",9999.0000
2211,"Anage, BA",2490,"Camacam, BA",9999.0000
2211,"Anage, BA",2789,"E. Itape, BA",9999.0000
2211,"Anage, BA",2809,"E. S. C. Vitori, BA",9999.0000
2211,"Anage, BA",2946,"Firmino Alves, BA",9999.0000
2211,"Anage, BA",2948,"Flor. Azul, BA",9999.0000
2211,"Anage, BA",3027,"Guanambi, BA",9999.0000
2211,"Anage, BA",3058,"Ibicarai, BA",9999.0000
2211,"Anage, BA",3132,"Itabuna, BA",9999.0000
2211,"Anage, BA",3148,"Itambe, BA",9999.0000
2211,"Anage, BA",3159,"Itapetinga, BA",9999.0000
2211,"Anage, BA",3180,"Itororo, BA",9999.0000
2211,"Anage, BA",3316,"Liv. Brumado, BA",9999.0000
2211,"Anage, BA",3575,"Paramirim, BA",9999.0000
2211,"Anage, BA",3707,"Ponto Asteri, BA",9999.0000
2211,"Anage, BA",3749,"Prata-Jussar, BA",9999.0000
2211,"Anage, BA",3820,"Rio Branco, BA",9999.0000
2211,"Anage, BA",3828,"Rio do Meio, BA",9999.0000
2211,"Anage, BA",3996,"Sao Jose Vit, BA",9999.0000
2211,"Anage, BA",4216,"Vargito, BA",9999.0000
2211,"Anage, BA",4261,"Vit. da Conquista, BA",9999.0000
2212,"Anajazinha, MA",2605,"Caxias, MA",9999.0000
2212,"Anajazinha, MA",2607,"Caxuxa, MA",9999.0000
2212,"Anajazinha, MA",2629,"Coelho Neto, MA",9999.0000
2212,"Anajazinha, MA",3262,"Km 17, MA",9999.0000
2212,"Anajazinha, MA",3364,"Maraja, MA",9999.0000
2212,"Anajazinha, MA",3423,"Miranda, MS",9999.0000
2212,"Anajazinha, MA",3517,"Olho D' Agua, PB",9999.0000
2212,"Anajazinha, MA",3773,"Queimada, MA",9999.0000
2212,"Anajazinha, MA",3908,"Santa Rita, MA",9999.0000
2212,"Anajazinha, MA",4007,"Sao Mateus, MA",9999.0000
2213,"Anapolis, GO",2202,"Alv Do Norte, GO",9999.0000
2213,"Anapolis, GO",2252,"Araguari, MG",5.0000
2213,"Anapolis, GO",2264,"Araxa, MG",7.0000
2213,"Anapolis, GO",2275,"Ariquemes, RO",9999.0000
2213,"Anapolis, GO",2290,"Assuncao, PY",9999.0000
2213,"Anapolis, GO",2342,"Barra do Garca, MT",9999.0000
2213,"Anapolis, GO",2355,"Barreiras, BA",10.0000
2213,"Anapolis, GO",2373,"Belo Horizonte, MG",10.4000
2213,"Anapolis, GO",2462,"Caceres, MT",9999.0000
2213,"Anapolis, GO",2485,"Cajazeiras, PB",9999.0000
2213,"Anapolis, GO",2504,"Campina Grande, PB",9999.0000
2213,"Anapolis, GO",2505,"Campinas, SP",12.8571
2213,"Anapolis, GO",2528,"Campo Verde, MT",9999.0000
2213,"Anapolis, GO",2533,"Canarana, BA",9999.0000
2213,"Anapolis, GO",2591,"Catalao, GO",9999.0000
2213,"Anapolis, GO",2640,"Comodoro, MT",9999.0000
2213,"Anapolis, GO",2677,"Coronel Oviedo, PY",9999.0000
2213,"Anapolis, GO",2684,"Correntina, BA",8.0000
2213,"Anapolis, GO",2700,"Cristianopolis, GO",9999.0000
2213,"Anapolis, GO",2702,"Cristopolis, BA",11.0000
2213,"Anapolis, GO",2712,"Cuiaba, MT",9999.0000
2213,"Anapolis, GO",2714,"Curitiba, PR",21.0000
2213,"Anapolis, GO",2716,"Currais Novos, RN",9999.0000
2213,"Anapolis, GO",2941,"Feira De Santana, BA",23.0000
2213,"Anapolis, GO",2953,"Florianopolis, SC",26.0000
2213,"Anapolis, GO",2966,"Franca, SP",9999.0000
2213,"Anapolis, GO",3011,"Goiania, GO",9999.0000
2213,"Anapolis, GO",3047,"Hidrolandia, ES",9999.0000
2213,"Anapolis, GO",3073,"Iborirama, BA",9999.0000
2213,"Anapolis, GO",3124,"Irece, BA",9999.0000
2213,"Anapolis, GO",3129,"Itaberaba, BA",22.0000
2213,"Anapolis, GO",3167,"Itapua Oeste, RO",9999.0000
2213,"Anapolis, GO",3183,"Ituiutaba, MG",9999.0000
2213,"Anapolis, GO",3227,"Ji Parana, RO",9999.0000
2213,"Anapolis, GO",3237,"Joao Pessoa, PB",9999.0000
2213,"Anapolis, GO",3310,"Limeira, SP",12.8000
2213,"Anapolis, GO",3315,"Lins, SP",11.0000
2213,"Anapolis, GO",3319,"Londrina, PR",9999.0000
2213,"Anapolis, GO",3325,"Luis E. Magalhaes, BA",9.0000
2213,"Anapolis, GO",3326,"Luz, MG",10.0000
2213,"Anapolis, GO",3380,"Marilia, SP",12.0000
2213,"Anapolis, GO",3381,"Maringa, PR",9999.0000
2213,"Anapolis, GO",3454,"Mossoro, RN",9999.0000
2213,"Anapolis, GO",3475,"Natal, RN",9999.0000
2213,"Anapolis, GO",3533,"Ourinhos, SP",13.5000
2213,"Anapolis, GO",3593,"Patos, PB",9999.0000
2213,"Anapolis, GO",3619,"Pedro Juan Caballero, PY",9999.0000
2213,"Anapolis, GO",3644,"Pimenta Bueno, RO",9999.0000
2213,"Anapolis, GO",3668,"Pirassununga, SP",12.0000
2213,"Anapolis, GO",3686,"Pombal, PB",9999.0000
2213,"Anapolis, GO",3704,"Pontes Lacerda, MT",9999.0000
2213,"Anapolis, GO",3714,"Porto Alegre, RS",8.5000
2213,"Anapolis, GO",3723,"Porto Velho, RO",9999.0000
2213,"Anapolis, GO",3724,"Posse, GO",9999.0000
2213,"Anapolis, GO",3756,"Presidente Medice, RO",9999.0000
2213,"Anapolis, GO",3783,"Rafael Arrud, CE",9999.0000
2213,"Anapolis, GO",3814,"Ribeirao Preto, SP",10.0000
2213,"Anapolis, GO",3827,"Rio de Janeiro, RJ",20.0000
2213,"Anapolis, GO",3874,"Salvador, BA",26.0000
2213,"Anapolis, GO",3950,"Sao Carlos, SP",10.0000
2213,"Anapolis, GO",4017,"Sao Paulo - Tiete, SP",15.0000
2213,"Anapolis, GO",4037,"Seabra, BA",18.0000
2213,"Anapolis, GO",4071,"Sousa, PB",9999.0000
2213,"Anapolis, GO",4177,"Tupaciguara, MG",9999.0000
2213,"Anapolis, GO",4185,"Uberaba, MG",8.0000
2213,"Anapolis, GO",4186,"Uberlandia, MG",9999.0000
2213,"Anapolis, GO",4221,"Varzea Grande, MT",9999.0000
2213,"Anapolis, GO",4254,"Vilhena, RO",9999.0000
2214,"Anapurus, MA",2311,"Bacabeira, MA",3.0000
2214,"Anapurus, MA",2439,"Brejo, MA",0.5000
2214,"Anapurus, MA",2499,"Camocim, CE",9999.0000
2214,"Anapurus, MA",2531,"Canabrava, MA",9999.0000
2214,"Anapurus, MA",2614,"Chapadinha, MA",0.3333
2214,"Anapurus, MA",2616,"Chaval, CE",7.0000
2214,"Anapurus, MA",2629,"Coelho Neto, MA",9999.0000
2214,"Anapurus, MA",2751,"Duq Barcelar, MA",9999.0000
2214,"Anapurus, MA",2849,"Entrocamento, MA",9999.0000
2214,"Anapurus, MA",2961,"Fortaleza, CE",15.0000
2214,"Anapurus, MA",3021,"Granja, CE",8.0000
2214,"Anapurus, MA",3156,"Itapec  Mirim, MA",2.0000
2214,"Anapurus, MA",3306,"Leite, MA",9999.0000
2214,"Anapurus, MA",3394,"Mata Roma, MA",9999.0000
2214,"Anapurus, MA",3508,"Novo Horizonte, MA",4.0000
2214,"Anapurus, MA",3551,"Palestina, MA",9999.0000
2214,"Anapurus, MA",3583,"Parnaiba, PI",6.0000
2214,"Anapurus, MA",3633,"Perizes, MA",9999.0000
2214,"Anapurus, MA",3678,"Placas, MA",9999.0000
2214,"Anapurus, MA",3772,"Quebra Coco, MA",9999.0000
2214,"Anapurus, MA",3809,"Riacho Seco, MA",9999.0000
2214,"Anapurus, MA",3905,"Santa Quiteria, MA",9999.0000
2214,"Anapurus, MA",3908,"Santa Rita, MA",9999.0000
2214,"Anapurus, MA",3945,"Sao Bernardo, MA",2.0000
2214,"Anapurus, MA",3957,"Sao Francisco, MA",9999.0000
2214,"Anapurus, MA",4003,"Sao Luis, MA",4.0000
2214,"Anapurus, MA",4064,"Sobral, CE",9999.0000
2214,"Anapurus, MA",4208,"Vagem Grande, MA",9999.0000
2215,"Anastacio, MS",2241,"Aquidauana, MS",9999.0000
2215,"Anastacio, MS",2511,"Campo Grande, MS",9999.0000
2215,"Anastacio, MS",2685,"Corumba, MS",9999.0000
2215,"Anastacio, MS",2737,"Divisa BR/BO, MS",9999.0000
2215,"Anastacio, MS",2934,"Fazenda Sao Francisco, MS",9999.0000
2215,"Anastacio, MS",3025,"Guaicurus, MS",9999.0000
2215,"Anastacio, MS",3275,"Ladario, MS",9999.0000
2215,"Anastacio, MS",3418,"Mineracao Corumba, MS",9999.0000
2215,"Anastacio, MS",3423,"Miranda, MS",9999.0000
2215,"Anastacio, MS",3720,"Porto Morrinho, MS",9999.0000
2215,"Anastacio, MS",3736,"Posto Salobra, MS",9999.0000
2215,"Anastacio, MS",3870,"Salobra, MS",9999.0000
2216,"Anchieta, ES",3874,"Salvador, BA",9999.0000
2217,"Andarai, BA",2272,"Argoim, BA",9999.0000
2217,"Andarai, BA",2582,"Cascavel, BA",9999.0000
2217,"Andarai, BA",2753,"E. Andarai, BA",9999.0000
2217,"Andarai, BA",2756,"E. Ant. Cardo, BA",9999.0000
2217,"Andarai, BA",2759,"E. B. Vista, BA",9999.0000
2217,"Andarai, BA",2780,"E. Iacu, BA",9999.0000
2217,"Andarai, BA",2781,"E. Ibicoara, BA",9999.0000
2217,"Andarai, BA",2782,"E. Ibiquera, BA",9999.0000
2217,"Andarai, BA",2784,"E. Igatu, BA",9999.0000
2217,"Andarai, BA",2794,"E. Lajedinho, BA",9999.0000
2217,"Andarai, BA",2801,"E. Paiaia, BA",9999.0000
2217,"Andarai, BA",2802,"E. Palmeira, BA",9999.0000
2217,"Andarai, BA",2941,"Feira De Santana, BA",9999.0000
2217,"Andarai, BA",2982,"Fz. Itaberaba, BA",9999.0000
2217,"Andarai, BA",2983,"Fz. N. S. Carmo, BA",9999.0000
2217,"Andarai, BA",3059,"Ibicoara, BA",9999.0000
2217,"Andarai, BA",3130,"Itaberaba, BA",9999.0000
2217,"Andarai, BA",3292,"Lajedinho, BA",9999.0000
2217,"Andarai, BA",3456,"Mucuge, BA",9999.0000
2217,"Andarai, BA",3507,"Nova Vista, BA",9999.0000
2217,"Andarai, BA",3567,"Paraguacu, BA",9999.0000
2217,"Andarai, BA",3858,"Rosarinho, BA",9999.0000
2217,"Andarai, BA",3874,"Salvador, BA",9999.0000
2217,"Andarai, BA",4088,"Sto Estevao, BA",9999.0000
2217,"Andarai, BA",4168,"Trv. Boninal, BA",9999.0000
2217,"Andarai, BA",4248,"Vila S. Vicen, BA",9999.0000
2217,"Andarai, BA",4280,"Zuca, BA",9999.0000
2218,"Andira, PR",2234,"Aparecida De Goiania, GO",9999.0000
2218,"Andira, PR",2516,"Campo Mourao, PR",5.0000
2218,"Andira, PR",3011,"Goiania, GO",9999.0000
2218,"Andira, PR",3012,"Goiatuba, GO",9999.0000
2218,"Andira, PR",3047,"Hidrolandia, ES",9999.0000
2218,"Andira, PR",3184,"Itumbiara, GO",9999.0000
2218,"Andira, PR",3451,"Morrinhos, GO",9999.0000
2218,"Andira, PR",3731,"Posto Ipiranga, MG",9999.0000
2218,"Andira, PR",3783,"Rafael Arrud, CE",9999.0000
2220,"Andradas, MG",2373,"Belo Horizonte, MG",9999.0000
2220,"Andradas, MG",2503,"Campestre, MG",9999.0000
2220,"Andradas, MG",2836,"Eloi Mendes, MG",9999.0000
2220,"Andradas, MG",2853,"Entroncamento Bandeira, MG",9999.0000
2220,"Andradas, MG",2860,"Entroncamento Carmo da Cachoeira, MG",9999.0000
2220,"Andradas, MG",2862,"Entroncamento Carmopolis de Minas, MG",9999.0000
2220,"Andradas, MG",2871,"Entroncamento Itaguara, MG",9999.0000
2220,"Andradas, MG",2876,"Entroncamento Lavras, MG",9999.0000
2220,"Andradas, MG",2881,"Entroncamento Oliveira, MG",9999.0000
2220,"Andradas, MG",2886,"Entroncamento Perdoes, MG",9999.0000
2220,"Andradas, MG",2893,"Entroncamento Santo Antonio do Amparo, MG",9999.0000
2220,"Andradas, MG",2899,"Entroncamento Tres Coracoes, MG",9999.0000
2220,"Andradas, MG",2905,"Escola Paulina, MG",0.0000
2220,"Andradas, MG",2930,"Fazenda Prata, MG",0.0000
2220,"Andradas, MG",2933,"Fazenda Santa Maria, MG",0.0000
2220,"Andradas, MG",3072,"Ibitiura de Minas, MG",0.1250
2220,"Andradas, MG",3336,"Machado, MG",9999.0000
2220,"Andradas, MG",3566,"Paraguacu, MG",9999.0000
2220,"Andradas, MG",3911,"Santa Rita de Caldas, MG",1.0000
2220,"Andradas, MG",4215,"Varginha, MG",9999.0000
2221,"Andrelandia, MG",2232,"Aparecida, SP",9999.0000
2221,"Andrelandia, MG",2706,"Cruzeiro, SP",5.0000
2221,"Andrelandia, MG",3993,"Sao Jose dos Campos, SP",7.0000
2221,"Andrelandia, MG",4017,"Sao Paulo - Tiete, SP",8.0000
2221,"Andrelandia, MG",4112,"Taubate, SP",6.0000
2222,"Angelica, MS",2748,"Dourados, MS",9999.0000
2222,"Angelica, MS",2934,"Fazenda Sao Francisco, MS",9999.0000
2222,"Angelica, MS",2956,"Formosa, MS",9999.0000
2222,"Angelica, MS",3112,"Ipezal, MS",9999.0000
2222,"Angelica, MS",3192,"Ivinhema, MS",9999.0000
2222,"Angelica, MS",4249,"Vila Sao Pedro, MS",9999.0000
2222,"Angelica, MS",4250,"Vila Sape, MS",9999.0000
2222,"Angelica, MS",4251,"Vila Uniao, MS",9999.0000
2222,"Angelica, MS",4252,"Vila Vargas, MS",9999.0000
2223,"Angico BRG, BA",2208,"America Dour, BA",9999.0000
2223,"Angico BRG, BA",2317,"Baixa Grande, BA",9999.0000
2223,"Angico BRG, BA",2335,"Barra, BA",9999.0000
2223,"Angico BRG, BA",2337,"Barraca, BA",9999.0000
2223,"Angico BRG, BA",2477,"Cafe S/ Troc, BA",9999.0000
2223,"Angico BRG, BA",2609,"Central, BA",9999.0000
2223,"Angico BRG, BA",2754,"E. Angelin, BA",9999.0000
2223,"Angico BRG, BA",2755,"E. Anguera, BA",9999.0000
2223,"Angico BRG, BA",2761,"E. Bonfim, BA",9999.0000
2223,"Angico BRG, BA",2764,"E. Bravo, BA",9999.0000
2223,"Angico BRG, BA",2770,"E. Cangerana, BA",9999.0000
2223,"Angico BRG, BA",2772,"E. Carfanaum, BA",9999.0000
2223,"Angico BRG, BA",2773,"E. Carnauba, BA",9999.0000
2223,"Angico BRG, BA",2798,"E. Mundo Novo, BA",9999.0000
2223,"Angico BRG, BA",2805,"E. Pontal, BA",9999.0000
2223,"Angico BRG, BA",2819,"E. S. Preta, BA",9999.0000
2223,"Angico BRG, BA",2824,"E. Tapiramuta, BA",9999.0000
2223,"Angico BRG, BA",2941,"Feira De Santana, BA",9999.0000
2223,"Angico BRG, BA",2988,"Fz. Santana, BA",9999.0000
2223,"Angico BRG, BA",3115,"Ipira, BA",9999.0000
2223,"Angico BRG, BA",3124,"Irece, BA",9999.0000
2223,"Angico BRG, BA",3232,"Joao Dourado, BA",9999.0000
2223,"Angico BRG, BA",3276,"Lag. Borges, BA",9999.0000
2223,"Angico BRG, BA",3293,"Lajes E. ITGC, BA",9999.0000
2223,"Angico BRG, BA",3425,"Mira Serra, BA",9999.0000
2223,"Angico BRG, BA",3449,"Mor Chape, BA",9999.0000
2223,"Angico BRG, BA",3461,"Mundo N. Sert., BA",9999.0000
2223,"Angico BRG, BA",3774,"Queimada, BA",9999.0000
2223,"Angico BRG, BA",3848,"Rio Verde, BA",9999.0000
2223,"Angico BRG, BA",3874,"Salvador, BA",9999.0000
2223,"Angico BRG, BA",4089,"Sto Inacio, BA",9999.0000
2223,"Angico BRG, BA",4220,"Varzea Grand, BA",9999.0000
2223,"Angico BRG, BA",4276,"Xique-Xique, BA",9999.0000
2224,"Angico MAIR, BA",2227,"Anguera, BA",9999.0000
2224,"Angico MAIR, BA",2317,"Baixa Grande, BA",9999.0000
2224,"Angico MAIR, BA",2322,"Bambu, BA",9999.0000
2224,"Angico MAIR, BA",2337,"Barraca, BA",9999.0000
2224,"Angico MAIR, BA",2435,"Bravo, BA",9999.0000
2224,"Angico MAIR, BA",2755,"E. Anguera, BA",9999.0000
2224,"Angico MAIR, BA",2761,"E. Bonfim, BA",9999.0000
2224,"Angico MAIR, BA",2764,"E. Bravo, BA",9999.0000
2224,"Angico MAIR, BA",2819,"E. S. Preta, BA",9999.0000
2224,"Angico MAIR, BA",2941,"Feira De Santana, BA",9999.0000
2224,"Angico MAIR, BA",2988,"Fz. Santana, BA",9999.0000
2224,"Angico MAIR, BA",3115,"Ipira, BA",9999.0000
2224,"Angico MAIR, BA",3341,"Mairi, BA",9999.0000
2224,"Angico MAIR, BA",3351,"Manguinho, BA",9999.0000
2224,"Angico MAIR, BA",3874,"Salvador, BA",9999.0000
2224,"Angico MAIR, BA",4051,"Serrolandia, BA",9999.0000
2224,"Angico MAIR, BA",4223,"Varzea Poco, BA",9999.0000
2225,"Angicos, RN",2200,"Altos, PI",9999.0000
2225,"Angicos, RN",2202,"Alv Do Norte, GO",9999.0000
2225,"Angicos, RN",2219,"Andirobal, MA",9999.0000
2225,"Angicos, RN",2244,"Aracati, CE",9999.0000
2225,"Angicos, RN",2310,"Bacabal, MA",9999.0000
2225,"Angicos, RN",2355,"Barreiras, BA",9999.0000
2225,"Angicos, RN",2358,"Barro, CE",9999.0000
2225,"Angicos, RN",2371,"Belem, PA",9999.0000
2225,"Angicos, RN",2400,"Bom Jardim, MA",9999.0000
2225,"Angicos, RN",2430,"Brasilia, DF",9999.0000
2225,"Angicos, RN",2485,"Cajazeiras, PB",9999.0000
2225,"Angicos, RN",2515,"Campo Maior, PI",9999.0000
2225,"Angicos, RN",2533,"Canarana, BA",9999.0000
2225,"Angicos, RN",2548,"Capanema, PA",9999.0000
2225,"Angicos, RN",2553,"Capim Grosso, BA",9999.0000
2225,"Angicos, RN",2586,"Castanhal, PA",9999.0000
2225,"Angicos, RN",2605,"Caxias, MA",9999.0000
2225,"Angicos, RN",2607,"Caxuxa, MA",9999.0000
2225,"Angicos, RN",2961,"Fortaleza, CE",9999.0000
2225,"Angicos, RN",3010,"Goiana, PE",9999.0000
2225,"Angicos, RN",3011,"Goiania, GO",9999.0000
2225,"Angicos, RN",3074,"Ibotirama, BA",9999.0000
2225,"Angicos, RN",3124,"Irece, BA",9999.0000
2225,"Angicos, RN",3199,"Jacobina, BA",9999.0000
2225,"Angicos, RN",3216,"Jati, CE",9999.0000
2225,"Angicos, RN",3237,"Joao Pessoa, PB",9999.0000
2225,"Angicos, RN",3247,"Juazeiro, BA",9999.0000
2225,"Angicos, RN",3262,"Km 17, MA",9999.0000
2225,"Angicos, RN",3282,"Lagoa Grande, PE",9999.0000
2225,"Angicos, RN",3331,"Macaiba, RN",9999.0000
2225,"Angicos, RN",3362,"Maracacume, MA",9999.0000
2225,"Angicos, RN",3414,"Milagres, CE",9999.0000
2225,"Angicos, RN",3416,"Mimoso, BA",9999.0000
2225,"Angicos, RN",3449,"Mor Chape, BA",9999.0000
2225,"Angicos, RN",3454,"Mossoro, RN",9999.0000
2225,"Angicos, RN",3475,"Natal, RN",9999.0000
2225,"Angicos, RN",3503,"Nova Olinda, MA",9999.0000
2225,"Angicos, RN",3524,"Oroco, PE",9999.0000
2225,"Angicos, RN",3585,"Parnamirim, RN",9999.0000
2225,"Angicos, RN",3622,"Penaforte, CE",9999.0000
2225,"Angicos, RN",3631,"Peritoro, MA",9999.0000
2225,"Angicos, RN",3636,"Petrolina, PE",9999.0000
2225,"Angicos, RN",3673,"Piripiri, PI",9999.0000
2225,"Angicos, RN",3792,"Recife, PE",9999.0000
2225,"Angicos, RN",3868,"Salgueiro, PE",9999.0000
2225,"Angicos, RN",3892,"Santa Ines, MA",9999.0000
2225,"Angicos, RN",3897,"Santa Luzia, PA",9999.0000
2225,"Angicos, RN",3899,"Santa Maria do Pará, PA",9999.0000
2225,"Angicos, RN",3901,"Santa M B Vist, PE",9999.0000
2225,"Angicos, RN",3971,"Sao J Gurupi, MA",9999.0000
2225,"Angicos, RN",3999,"Sao José do Rio do Peixe, PB",9999.0000
2225,"Angicos, RN",4037,"Seabra, BA",9999.0000
2225,"Angicos, RN",4043,"Senhor Do Bomfim, BA",9999.0000
2225,"Angicos, RN",4064,"Sobral, CE",9999.0000
2225,"Angicos, RN",4122,"Teresina, PI",9999.0000
2225,"Angicos, RN",4127,"Tiangua, CE",9999.0000
2225,"Angicos, RN",4134,"Timon, MA",9999.0000
2225,"Angicos, RN",4188,"Uirauna, PB",9999.0000
2225,"Angicos, RN",4278,"Ze Doca, MA",9999.0000
2226,"Angra dos Reis, RJ",2331,"Barbacena, MG",7.5556
2226,"Angra dos Reis, RJ",2373,"Belo Horizonte, MG",11.0000
2226,"Angra dos Reis, RJ",2556,"Caraguatatuba, SP",3.0000
2226,"Angra dos Reis, RJ",2651,"Conselheiro Lafaiete, MG",8.8333
2226,"Angra dos Reis, RJ",3137,"Itaguai, RJ",1.0000
2226,"Angra dos Reis, RJ",3249,"Juiz de Fora, MG",5.0000
2226,"Angra dos Reis, RJ",3487,"Niteroi, RJ",3.0000
2226,"Angra dos Reis, RJ",3827,"Rio de Janeiro, RJ",3.0335
2226,"Angra dos Reis, RJ",3936,"Santos Dumont, MG",6.8750
2226,"Angra dos Reis, RJ",4023,"Sao Sebastiao, SP",5.0000
2226,"Angra dos Reis, RJ",4147,"Tres Rios, RJ",4.0000
2226,"Angra dos Reis, RJ",4183,"Ubatuba, SP",3.0000
2227,"Anguera, BA",2163,"Agua Potavel, BA",9999.0000
2227,"Anguera, BA",2205,"Am. Rodrigues, BA",9999.0000
2227,"Anguera, BA",2208,"America Dour, BA",9999.0000
2227,"Anguera, BA",2224,"Angico MAIR, BA",9999.0000
2227,"Anguera, BA",2317,"Baixa Grande, BA",9999.0000
2227,"Anguera, BA",2322,"Bambu, BA",9999.0000
2227,"Anguera, BA",2337,"Barraca, BA",9999.0000
2227,"Anguera, BA",2435,"Bravo, BA",9999.0000
2227,"Anguera, BA",2475,"Cafarnaum, BA",9999.0000
2227,"Anguera, BA",2657,"Copa 70, BA",9999.0000
2227,"Anguera, BA",2663,"Cor. de Pedr, BA",9999.0000
2227,"Anguera, BA",2718,"Cutia, BA",9999.0000
2227,"Anguera, BA",2754,"E. Angelin, BA",9999.0000
2227,"Anguera, BA",2755,"E. Anguera, BA",9999.0000
2227,"Anguera, BA",2761,"E. Bonfim, BA",9999.0000
2227,"Anguera, BA",2762,"E. BR 101/324, BA",9999.0000
2227,"Anguera, BA",2764,"E. Bravo, BA",9999.0000
2227,"Anguera, BA",2766,"E. C. Almeida, BA",9999.0000
2227,"Anguera, BA",2770,"E. Cangerana, BA",9999.0000
2227,"Anguera, BA",2772,"E. Carfanaum, BA",9999.0000
2227,"Anguera, BA",2774,"E. Conc. Feira, BA",9999.0000
2227,"Anguera, BA",2775,"E. Cruz Almas, BA",9999.0000
2227,"Anguera, BA",2793,"E. Laje, BA",9999.0000
2227,"Anguera, BA",2798,"E. Mundo Novo, BA",9999.0000
2227,"Anguera, BA",2808,"E. S. Amaro, BA",9999.0000
2227,"Anguera, BA",2812,"E. S. Filho, BA",9999.0000
2227,"Anguera, BA",2819,"E. S. Preta, BA",9999.0000
2227,"Anguera, BA",2820,"E. S. Sebastia, BA",9999.0000
2227,"Anguera, BA",2824,"E. Tapiramuta, BA",9999.0000
2227,"Anguera, BA",2828,"E. Valenca, BA",9999.0000
2227,"Anguera, BA",2941,"Feira De Santana, BA",9999.0000
2227,"Anguera, BA",2988,"Fz. Santana, BA",9999.0000
2227,"Anguera, BA",2994,"Gandu, BA",9999.0000
2227,"Anguera, BA",3015,"Gov. Mangabei, BA",9999.0000
2227,"Anguera, BA",3095,"Ina. E. BR 101B, BA",9999.0000
2227,"Anguera, BA",3115,"Ipira, BA",9999.0000
2227,"Anguera, BA",3124,"Irece, BA",9999.0000
2227,"Anguera, BA",3132,"Itabuna, BA",9999.0000
2227,"Anguera, BA",3232,"Joao Dourado, BA",9999.0000
2227,"Anguera, BA",3276,"Lag. Borges, BA",9999.0000
2227,"Anguera, BA",3332,"Macajuba, BA",9999.0000
2227,"Anguera, BA",3341,"Mairi, BA",9999.0000
2227,"Anguera, BA",3351,"Manguinho, BA",9999.0000
2227,"Anguera, BA",3425,"Mira Serra, BA",9999.0000
2227,"Anguera, BA",3428,"Moenda, BA",9999.0000
2227,"Anguera, BA",3449,"Mor Chape, BA",9999.0000
2227,"Anguera, BA",3459,"Mulungu Morr, BA",9999.0000
2227,"Anguera, BA",3460,"Mulungu VN, BA",9999.0000
2227,"Anguera, BA",3461,"Mundo N. Sert., BA",9999.0000
2227,"Anguera, BA",3544,"P. S. Antonio, BA",9999.0000
2227,"Anguera, BA",3674,"Piritiba, BA",9999.0000
2227,"Anguera, BA",3752,"Pres. Tancredo, BA",9999.0000
2227,"Anguera, BA",3862,"Ruy Barbosa, BA",9999.0000
2227,"Anguera, BA",3874,"Salvador, BA",9999.0000
2227,"Anguera, BA",4031,"Sapeacu, BA",9999.0000
2227,"Anguera, BA",4046,"Serra Preta, BA",9999.0000
2227,"Anguera, BA",4051,"Serrolandia, BA",9999.0000
2227,"Anguera, BA",4087,"Sto Antonio de Jesus, BA",9999.0000
